"","GOID","cluster","ChangCTLvsMDD_ACC_Female","ChangCTLvsMDD_ACC_Male","ChangCTLvsMDD_DLPFC_Female","ChangCTLvsMDD_DLPFC_Male","Female.Anterior.Insula","Female.BA8.9","Female.BA11","Female.BA25","Female.Nac","Female.Subic","Male.Anterior.Insula","Male.BA8.9","Male.BA11","Male.BA25","Male.Nac","Male.Subic","female_ancg","female_dlpfc","female_nacc","male_ancg","male_dlpfc","male_nacc","ClusterTheme","UserTheme","pVal","TERM"
"1094","GO:0009147",394,0,0,0,0,0,0,0,0,0,0,0,0,0,1.673775786,0,0,0,0,0,0,1.439295392,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"pyrimidine nucleoside triphosphate metabolic process"
"1095","GO:0009148",394,0,0,0,0,0,0,0,0,0,0,0,0,0,1.953804862,0,0,0,0,0,0,1.629389858,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"pyrimidine nucleoside triphosphate biosynthetic process"
"1096","GO:0009150",108,1.422565798,0,1.833458251,0,0,0,3.012260415,0,0,0,0,0,0,1.763311917,0,0,0,0,0,0,0,5.142482675,"guanyl nucleotides","compound consisting",5.08070071870905e-05,"purine ribonucleotide metabolic process"
"1097","GO:0009151",394,0,0,0,0,0,0,1.917124292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"purine deoxyribonucleotide metabolic process"
"1098","GO:0009152",14,1.880636051,0,2.20202323,1.784790754,0,0,2.430575119,0,0,0,0,0,0,1.728177689,0,0,0,0,0,0,0,5.187602989,"sugar esterified","sugar esterified",0.000113454824657885,"purine ribonucleotide biosynthetic process"
"1099","GO:0009156",394,1.427585586,0,4.223910177,0,1.827463294,0,1.531330522,1.445626963,0,0,0,0,0,0,0,0,0,0,0,1.325895997,0,4.001384711,"sugar esterified","sugar esterified",3.91669998285634e-05,"ribonucleoside monophosphate biosynthetic process"
"1100","GO:0009161",394,0,0,2.485560132,0,0,0,2.14198953,0,0,0,0,0,0,0,0,0,0,0,0,1.318774257,0,4.320381653,"sugar esterified","sugar esterified",3.91669998285634e-05,"ribonucleoside monophosphate metabolic process"
"1101","GO:0009163",14,0,0,0,0,1.76396826,0,0,0,0,0,0,0,0,1.65817059,1.899161819,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",0.000113454824657885,"nucleoside biosynthetic process"
"1102","GO:0009165",14,1.791457356,0,3.614086277,0,1.416703951,1.400779316,4.474313922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.20432716,"sugar esterified","sugar esterified",0.000113454824657885,"nucleotide biosynthetic process"
"1103","GO:0009166",108,0,0,1.871901994,0,0,0,0,1.425988391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"guanyl nucleotides","compound consisting",5.08070071870905e-05,"nucleotide catabolic process"
"1104","GO:0009167",394,0,0,1.652497536,0,0,0,2.310921082,0,1.32615925,0,0,0,0,0,0,0,0,0,0,1.471743783,0,4.619972798,"sugar esterified","sugar esterified",3.91669998285634e-05,"purine ribonucleoside monophosphate metabolic process"
"1105","GO:0009168",394,1.631345661,0,2.799102973,1.318167685,0,0,1.707592863,0,1.376881858,0,0,0,0,0,0,0,0,0,0,1.524777896,0,4.390554237,"sugar esterified","sugar esterified",3.91669998285634e-05,"purine ribonucleoside monophosphate biosynthetic process"
"1106","GO:0009174",394,0,0,0,0,1.339638599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"pyrimidine ribonucleoside monophosphate biosynthetic process"
"1107","GO:0009179",394,3.273329595,0,3.544047011,3.671548294,0,0,3.333989239,0,3.911900739,0,0,1.533563905,0,2.388903328,0,0,0,0,0,0,1.380137701,2.080321771,"sugar esterified","sugar esterified",3.91669998285634e-05,"purine ribonucleoside diphosphate metabolic process"
"1108","GO:0009185",394,3.161086504,0,4.160780863,3.556411322,0,0,3.23735811,0,3.812448983,1.810411229,0,1.48024823,0,2.285607941,0,0,0,0,0,0,1.328329704,2.008003009,"sugar esterified","sugar esterified",3.91669998285634e-05,"ribonucleoside diphosphate metabolic process"
"1109","GO:0009187",108,1.510711581,0,0,0,0,0,0,0,0,0,0,1.993106203,0,1.727228705,0,0,0,0,0,0,0,2.704175509,"guanyl nucleotides","compound consisting",5.08070071870905e-05,"cyclic nucleotide metabolic process"
"1110","GO:0009190",14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.723818043,0,0,0,0,0,0,0,2.491890301,"sugar esterified","sugar esterified",0.000113454824657885,"cyclic nucleotide biosynthetic process"
"1111","GO:0009199",394,0,0,1.416838576,0,0,0,2.385235492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.751274896,"sugar esterified","sugar esterified",3.91669998285634e-05,"ribonucleoside triphosphate metabolic process"
"1112","GO:0009201",14,0,0,2.459781076,0,0,1.309929358,1.831499941,0,1.470603184,0,0,0,0,0,0,0,0,0,0,1.666531575,0,5.603600955,"sugar esterified","sugar esterified",0.000113454824657885,"ribonucleoside triphosphate biosynthetic process"
"1113","GO:0009205",394,0,0,1.500252123,0,0,0,2.462571365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887624956,"sugar esterified","sugar esterified",3.91669998285634e-05,"purine ribonucleoside triphosphate metabolic process"
"1114","GO:0009206",394,0,0,2.649691323,0,0,0,1.933793961,0,1.547834882,0,0,0,0,0,0,0,0,0,0,1.784622705,0,5.860366169,"sugar esterified","sugar esterified",3.91669998285634e-05,"purine ribonucleoside triphosphate biosynthetic process"
"1115","GO:0009208",394,0,0,0,0,0,0,0,0,0,0,0,0,0,2.020434413,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"pyrimidine ribonucleoside triphosphate metabolic process"
"1116","GO:0009209",394,0,0,0,0,0,0,0,0,0,0,0,0,0,2.250036712,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"pyrimidine ribonucleoside triphosphate biosynthetic process"
"1117","GO:0009218",394,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418925598,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"pyrimidine ribonucleotide metabolic process"
"1118","GO:0009220",394,0,0,0,0,0,0,0,0,0,0,0,0,0,1.776555228,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"pyrimidine ribonucleotide biosynthetic process"
"1119","GO:0009250",14,0,0,0,0,0,0,0,0,0,0,0,1.743619597,0,0,0,0,1.980740382,0,0,1.352453378,0,0,"sugar esterified","sugar esterified",0.000113454824657885,"glucan biosynthetic process"
"1120","GO:0009251",377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692381628,0,2.075533127,0,0,2.497936593,2.928401975,0,"2 amino","10 monosaccharide",0.956897456938401,"glucan catabolic process"
"1121","GO:0009259",108,1.309559045,0,2.211392522,0,0,0,2.857850277,0,0,0,0,0,0,1.606340194,0,0,0,0,0,0,0,4.900615311,"guanyl nucleotides","compound consisting",5.08070071870905e-05,"ribonucleotide metabolic process"
"1122","GO:0009260",14,1.721133787,0,2.826977147,1.641871165,0,1.429899562,2.271533445,0,0,0,0,0,0,1.549670037,0,0,0,0,0,0,0,4.890165751,"sugar esterified","sugar esterified",0.000113454824657885,"ribonucleotide biosynthetic process"
"1123","GO:0009262",394,0,0,0,0,0,0,1.977505452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"deoxyribonucleotide metabolic process"
"1124","GO:0009263",14,0,0,0,0,0,0,3.410110153,0,0,0,0,0,0,1.333459546,0,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",0.000113454824657885,"deoxyribonucleotide biosynthetic process"
"1125","GO:0009265",394,0,0,0,0,0,0,3.743543184,0,0,0,0,0,0,1.53082142,1.369069922,0,0,0,0,0,0,0,"sugar esterified","sugar esterified",3.91669998285634e-05,"2'-deoxyribonucleotide biosynthetic process"
"1126","GO:0009266",34,3.410693857,2.081727977,2.241982833,3.327189436,1.400708425,0,2.131086845,0,0,0,0,1.490661852,0,3.68124551,0,1.411721322,0,0,0,5.177532462,9.64499562,4.27563517,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to temperature stimulus"
"1127","GO:0009267",34,0,0,11.39352841,4.082020359,1.914980093,1.503312595,7.803807599,2.075709844,1.748014168,0,0,5.886171264,0,6.500235944,1.399886488,0,0,0,0,8.015094012,5.255263037,9.248123136,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"cellular response to starvation"
"1128","GO:0009268",34,0,0,0,1.703661126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.829462283,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to pH"
"1129","GO:0009295",273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.705245913,"stroma thylakoids","animal vegetal \ cell mitochondrion \ pole animal \ vegetal anterior \ virus bacterial",0.99998804582129,"nucleoid"
"1130","GO:0009299",168,1.596859109,0,0,1.736773272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.660957802,3.094807737,0,"rrna molecule","rna polymerase",0.134648048702318,"mRNA transcription"
"1131","GO:0009301",168,0,0,2.435979054,1.74914413,0,0,3.977866563,0,0,0,0,4.899332964,3.599417048,3.417739409,0,0,0,0,0,0,0,2.625201835,"rrna molecule","rna polymerase",0.134648048702318,"snRNA transcription"
"1132","GO:0009314",34,1.834368129,3.777398771,6.652145125,3.345657231,3.016617927,2.635029356,4.209257451,0,0,4.229179497,0,5.204053557,0,5.780578288,1.54012432,0,0,2.74690922,1.706430622,1.616448757,3.375654635,3.209665334,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to radiation"
"1133","GO:0009394",332,0,0,0,0,0,0,2.094577326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 amino","dinucleotide nad \ inositol 1,2,3,4,5,6",0.999999907203097,"2'-deoxyribonucleotide metabolic process"
"1134","GO:0009408",34,2.283729911,0,0,3.410011239,0,0,0,0,0,0,0,1.687619249,0,2.585373258,0,0,1.361634346,0,0,2.148578737,4.569542079,2.809112043,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to heat"
"1135","GO:0009409",34,2.143480027,0,2.047000824,0,1.708637911,0,1.897599934,0,0,0,0,0,0,1.56199498,0,1.716908046,0,0,0,2.87916219,2.57650107,1.654228685,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to cold"
"1136","GO:0009410",34,0,2.220813064,2.329875896,0,1.401989138,0,2.049596192,0,0,0,0,0,0,4.697825181,0,0,0,0,0,2.866577391,3.125192792,1.5506801,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to xenobiotic stimulus"
"1137","GO:0009411",34,0,1.728525685,3.591413695,5.115026134,0,0,3.009855496,0,0,0,0,2.921605978,0,6.06099619,0,0,0,0,1.798843156,0,2.57594038,2.487644313,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to UV"
"1138","GO:0009415",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.863526883,0,2.243022332,0,0,1.601112848,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to water"
"1139","GO:0009416",34,1.481374995,1.91242788,2.602247792,3.387777743,2.509633979,0,3.373110302,0,0,3.031541134,0,4.469089188,0,5.548750254,0,0,0,0,2.319085702,1.320310044,2.258484292,2.149998803,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to light stimulus"
"1140","GO:0009435",196,0,0,0,1.435637755,1.608866318,0,1.754462101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"compounds terpenoids","organic acid",0.999999960216801,"NAD biosynthetic process"
"1141","GO:0009452",31,0,0,3.42011209,1.888821649,0,1.38637073,3.308338217,2.809923859,0,0,0,7.050298614,3.783602812,4.672642006,0,0,0,0,0,0,0,2.964037401,"molybdopterin guanine","7 methylguanosine",0.999993826720238,"7-methylguanosine RNA capping"
"1142","GO:0009581",210,0,2.015989873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29516667,0,0,2.260244021,0,"molecular signal","molecular signal",0.43384587685502,"detection of external stimulus"
"1143","GO:0009582",210,0,1.969092166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24211353,0,0,2.211654969,0,"molecular signal","molecular signal",0.43384587685502,"detection of abiotic stimulus"
"1144","GO:0009583",210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391775003,0,0,0,0,"molecular signal","molecular signal",0.43384587685502,"detection of light stimulus"
"1145","GO:0009584",210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563133059,0,0,0,0,"molecular signal","molecular signal",0.43384587685502,"detection of visible light"
"1146","GO:0009595",210,0,0,0,0,0,0,0,1.811371712,0,2.777181658,0,0,0,0,0,0,0,2.012443393,0,0,0,0,"molecular signal","molecular signal",0.43384587685502,"detection of biotic stimulus"
"1147","GO:0009612",34,4.426491869,3.186159984,7.891414208,1.610825628,0,3.95870858,0,4.241001871,2.255971283,0,0,0,0,4.295530222,0,0,2.183392153,1.687999899,2.220436725,7.598717555,13.89596045,3.467538477,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to mechanical stimulus"
"1148","GO:0009615",34,5.435538414,0,2.648475973,1.558409246,0,2.700619483,1.814846761,3.060601273,0,0,0,1.732624899,0,4.102910627,0,0,0,0,1.63319805,2.948921439,1.418587951,1.738029569,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to virus"
"1149","GO:0009620",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.418956991,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to fungus"
"1150","GO:0009629",34,0,0,1.518553728,0,1.339638599,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452346454,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to gravity"
"1151","GO:0009635",34,0,0,0,0,0,0,0,0,0,0,0,2.135252503,0,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to herbicide"
"1152","GO:0009636",34,2.16073953,2.846658613,5.693941282,1.411907573,2.147313963,4.413651187,2.743783457,0,0,2.709368877,0,2.61024013,0,3.724279787,0,0,1.355811362,0,0,3.392314247,4.945611557,4.721479274,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to toxic substance"
"1153","GO:0009642",34,1.858625695,1.993200633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to light intensity"
"1154","GO:0009648",34,0,0,0,0,0,0,1.324428099,0,0,1.528182436,0,0,0,0,0,0,0,0,0,0,0,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"photoperiodism"
"1155","GO:0009649",399,0,0,1.839649647,0,0,0,1.301060744,0,0,1.504148274,0,2.2195779,0,0,0,0,0,0,0,0,0,0,"circadian sleep","circadian rhythm",0.00489818806827286,"entrainment of circadian clock"
"1156","GO:0009650",328,1.784219635,0,0,0,0,0,0,0,0,0,0,0,0,1.458761432,0,0,0,0,0,0,0,0,"red light","incident electromagnetic",0.818182034962038,"UV protection"
"1157","GO:0009651",34,0,0,1.646075412,0,0,0,1.650695427,0,0,0,0,0,0,0,0,0,0,0,0,3.248241073,1.509476595,0,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to salt stress"
"1158","GO:0009743",34,3.99140997,1.523821824,2.641312245,0,1.38079299,0,3.437229899,2.340600332,0,1.340536275,0,1.461272071,0,1.653584841,1.561242891,0,1.939545003,0,0,2.028512792,2.31444506,4.20800154,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to carbohydrate"
"1159","GO:0009746",34,1.612898517,1.923624262,2.37197857,0,1.61119037,1.460720943,2.532550079,2.732006833,0,0,0,1.806260431,0,1.731035785,1.79837262,0,1.617286436,0,0,2.002574917,1.57298147,4.188919138,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to hexose"
"1160","GO:0009749",34,1.685140789,2.000194183,2.490940311,0,1.654304083,1.512944998,2.615534988,1.995656237,0,0,0,1.871916899,0,1.821741538,1.842581657,0,1.671106851,0,0,2.089367209,1.635860719,4.318899544,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to glucose"
"1161","GO:0009755",299,0,4.094990216,3.656220726,2.686672382,0,0,0,0,0,0,2.445683068,0,0,0,0,0,0,0,0,2.125411566,0,2.866872818,"e.g transcription","molecular signals",1.53646959047478e-10,"hormone-mediated signaling pathway"
"1162","GO:0009791",86,2.075841363,3.160590896,0,0,1.318006996,0,0,1.8789011,0,1.628798422,0,1.308020052,1.661827879,1.404208695,0,0,1.622326244,0,0,5.131783437,2.5897067,1.774397202,"specific outcome","specific outcome",0.562614350910184,"post-embryonic development"
"1163","GO:0009798",265,0,1.531574122,0,0,2.173699054,0,0,3.687551543,0,0,0,0,1.561355528,0,0,0,1.522462883,0,0,0,0,2.354172063,"degrading defective","specific location",0.171848634770751,"axis specification"
"1164","GO:0009799",62,0,0,0,0,0,0,0,1.325109169,0,0,0,0,0,1.917965222,0,0,2.457356898,0,0,0,0,1.641270488,"animal organ","organism's body",5.77861511963953e-07,"specification of symmetry"
"1165","GO:0009855",62,0,0,0,0,0,0,0,1.333814935,0,0,0,0,0,1.937913508,0,0,2.472541402,0,0,0,0,1.654795668,"animal organ","organism's body",5.77861511963953e-07,"determination of bilateral symmetry"
"1166","GO:0009880",177,0,4.383992028,1.428452093,0,1.418188839,0,0,0,0,0,0,1.446355323,1.808490195,0,0,0,3.678125438,0,0,1.519917736,0,0,"process occurring","process occurring",0.0944731040646779,"embryonic pattern specification"
"1167","GO:0009886",177,0,1.918080242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.730437452,0,0,"process occurring","process occurring",0.0944731040646779,"post-embryonic animal morphogenesis"
"1168","GO:0009895",221,0,5.546249322,4.54495468,4.977073024,2.44774904,0,2.710203873,1.755225028,0,0,0,3.722108596,0,4.828553887,0,0,1.34293901,0,0,3.254065783,7.697289644,4.744735896,"directed movement","directed movement",3.99150519153231e-27,"negative regulation of catabolic process"
"1169","GO:0009896",383,10.2364901,3.925954675,14.29912391,6.735808794,4.217677871,4.583120973,9.071280436,5.65787535,2.927872842,1.858888572,2.08897464,4.270013767,1.504862262,16.23748491,2.621885014,0,3.345341757,2.572852805,0,10.16825319,10.39498097,10.75516441,"individual cells","lipid storage",1.89765737055276e-20,"positive regulation of catabolic process"
"1170","GO:0009897",113,2.762687435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671470203,0,0,2.878045516,0,1.681189489,"plasma membrane","plasma membrane",0.000796884513508649,"external side of plasma membrane"
"1171","GO:0009898",35,1.66237378,2.012721973,1.729733475,2.607205532,0,0,0,3.095479479,1.979538511,0,1.304847068,3.300991868,0,4.727014284,1.547779695,0,1.317058935,0,0,0,3.577399145,0,"endoplasmic reticulum","endoplasmic reticulum",0.0897134698092715,"cytoplasmic side of plasma membrane"
"1172","GO:0009925",113,1.359993933,0,1.376984626,1.548067793,0,0,0,0,0,0,1.643335203,0,0,0,1.825454618,0,3.226097281,0,0,2.836621676,1.671145464,0,"plasma membrane","plasma membrane",0.000796884513508649,"basal plasma membrane"
